@RELATION all

@ATTRIBUTE a1 REAL
@ATTRIBUTE a2 REAL
@ATTRIBUTE a3 REAL
@ATTRIBUTE a4 REAL
@ATTRIBUTE a5 REAL
@ATTRIBUTE a6 REAL
@ATTRIBUTE a7 REAL
@ATTRIBUTE a8 REAL
@ATTRIBUTE a9 REAL
@ATTRIBUTE a10 REAL
@ATTRIBUTE a11 REAL
@ATTRIBUTE a12 REAL
@ATTRIBUTE a13 REAL
@ATTRIBUTE a14 REAL
@ATTRIBUTE a15 REAL
@ATTRIBUTE a16 REAL
@ATTRIBUTE a17 REAL
@ATTRIBUTE a18 REAL
@ATTRIBUTE a19 REAL
@ATTRIBUTE a20 REAL
@ATTRIBUTE a21 REAL
@ATTRIBUTE a22 REAL
@ATTRIBUTE a23 REAL
@ATTRIBUTE a24 REAL
@ATTRIBUTE a25 REAL
@ATTRIBUTE a26 REAL
@ATTRIBUTE a27 REAL
@ATTRIBUTE a28 REAL
@ATTRIBUTE a29 REAL
@ATTRIBUTE a30 REAL
@ATTRIBUTE a31 REAL
@ATTRIBUTE a32 REAL
@ATTRIBUTE a33 REAL
@ATTRIBUTE a34 REAL
@ATTRIBUTE a35 REAL
@ATTRIBUTE a36 REAL
@ATTRIBUTE a37 REAL
@ATTRIBUTE a38 REAL
@ATTRIBUTE a39 REAL
@ATTRIBUTE a40 REAL
@ATTRIBUTE a41 REAL
@ATTRIBUTE a42 REAL
@ATTRIBUTE a43 REAL
@ATTRIBUTE a44 REAL
@ATTRIBUTE a45 REAL
@ATTRIBUTE a46 REAL
@ATTRIBUTE a47 REAL
@ATTRIBUTE a48 REAL
@ATTRIBUTE a49 REAL
@ATTRIBUTE a50 REAL
@ATTRIBUTE a51 REAL
@ATTRIBUTE a52 REAL
@ATTRIBUTE a53 REAL
@ATTRIBUTE a54 REAL
@ATTRIBUTE a55 REAL
@ATTRIBUTE a56 REAL
@ATTRIBUTE a57 REAL
@ATTRIBUTE a58 REAL
@ATTRIBUTE a59 REAL
@ATTRIBUTE a60 REAL
@ATTRIBUTE a61 REAL
@ATTRIBUTE a62 REAL
@ATTRIBUTE a63 REAL
@ATTRIBUTE a64 REAL
@ATTRIBUTE a65 REAL
@ATTRIBUTE a66 REAL
@ATTRIBUTE a67 REAL
@ATTRIBUTE a68 REAL
@ATTRIBUTE a69 REAL
@ATTRIBUTE a70 REAL
@ATTRIBUTE a71 REAL
@ATTRIBUTE a72 REAL
@ATTRIBUTE a73 REAL
@ATTRIBUTE a74 REAL
@ATTRIBUTE a75 REAL
@ATTRIBUTE a76 REAL
@ATTRIBUTE a77 REAL
@ATTRIBUTE a78 REAL
@ATTRIBUTE a79 REAL
@ATTRIBUTE a80 REAL
@ATTRIBUTE a81 REAL
@ATTRIBUTE a82 REAL
@ATTRIBUTE a83 REAL
@ATTRIBUTE a84 REAL
@ATTRIBUTE a85 REAL
@ATTRIBUTE a86 REAL
@ATTRIBUTE a87 REAL
@ATTRIBUTE a88 REAL
@ATTRIBUTE a89 REAL
@ATTRIBUTE a90 REAL
@ATTRIBUTE a91 REAL
@ATTRIBUTE a92 REAL
@ATTRIBUTE a93 REAL
@ATTRIBUTE a94 REAL
@ATTRIBUTE a95 REAL
@ATTRIBUTE a96 REAL
@ATTRIBUTE a97 REAL
@ATTRIBUTE a98 REAL
@ATTRIBUTE a99 REAL
@ATTRIBUTE a100 REAL
@ATTRIBUTE a101 REAL
@ATTRIBUTE a102 REAL
@ATTRIBUTE a103 REAL
@ATTRIBUTE a104 REAL
@ATTRIBUTE a105 REAL
@ATTRIBUTE a106 REAL
@ATTRIBUTE class {1,2,3,4,5}

@DATA
1.84849835072, 622.790758349, 477.045273103, 624.564649186, 602.667057604, 646.543126661, 631.649234771, 608.156528372, 641.166718013, 507.980668052, 629.254217628, 564.804272862, 624.656976637, 644.683192585, 659.557132936, 688.781502484, 731.029025398, 731.767531855, 637.446493132, 622.55269967, 464.327009205, 507.535602406, 473.017008489, 496.483425292, 533.194715085, 560.071019711, 618.509946386, 547.086362242, 731.008229766, 615.661301034, 640.139862993, 596.283129752, 591.400364243, 566.735419335, 555.913214152, 605.187235199, 611.124959531, 704.091387509, 588.300337191, 627.688213497, 634.633255072, 687.898760562, 717.774819471, 722.68120439, 708.474688224, 648.511379126, 704.499064937, 526.353905403, 499.768555214, 441.193485205, 468.747368657, 518.506639525, 557.982384275, 596.984437879, 586.122283289, 625.914428008, 386.747813681, 383.015239796, 363.023730255, 442.524487872, 499.242178236, 506.551224102, 565.519770846, 539.620792831, 634.382214894, 501.850790404, 598.590312065, 622.138290522, 656.721955064, 658.041195892, 642.097293292, 631.337293924, 556.212375417, 530.396378297, 420.823927006, 490.406795928, 429.316595777, 410.718050315, 377.036326838, 334.474023747, 348.36677444, 322.266526593, 9.92636955977e-14, 27.7140605171, -3.15645843937e-13, 107.63885756, 1.8604839321e-13, 139.503724235, -6.55531708272e-05, 26.2272534817, -0.000376101347904, 110.498303605, -0.000536440774833, 148.741419585, 8.89242706392e-14, 31.3182017416, -4.0089036357e-14, 123.638538317, 1.09460644974e-12, 160.612435498, 6.55531708629e-05, 31.4093362669, 0.000376101349677, 129.925262395, 0.000536440774875, 173.068641029, 4
1.86481865456, 558.620110545, 455.62100507, 429.727289098, 410.030712852, 433.845509961, 471.002211496, 518.103564459, 538.378849693, 533.468239631, 732.505877827, 648.868680267, 610.995658219, 605.58990955, 649.085932302, 684.362766671, 714.804954455, 726.31136177, 730.752459405, 680.898431024, 566.134641323, 501.03643292, 458.996572898, 481.302755895, 498.840835564, 517.464233205, 574.212309121, 637.728996853, 622.559919029, 504.781391303, 485.235795927, 469.691155567, 478.880355319, 489.841781881, 492.503646449, 518.823726957, 548.41421699, 658.715843561, 621.664314009, 646.20168521, 681.352588446, 723.193440648, 741.755183018, 722.661102892, 700.928972466, 661.189404631, 670.978227539, 569.064298745, 547.966942484, 526.946233662, 550.162924256, 573.990348602, 567.062009088, 596.981400611, 598.021203711, 507.583750682, 344.652320228, 348.857529344, 351.920731048, 412.593128253, 438.363467292, 451.847258405, 478.737865829, 457.657783037, 650.093943178, 593.667002138, 629.525109395, 665.128594598, 707.476991178, 717.907130585, 700.851821169, 672.228910545, 613.815899991, 543.942413603, 474.742387135, 508.982647373, 508.842330924, 513.416598399, 489.515835202, 417.083232864, 416.277638829, 396.793643421, 1.12448129749e-13, 21.1624678837, -3.93138772734e-13, 84.7072834487, 1.73725510363e-13, 110.252024671, -5.20600745762e-06, 21.3870281023, -4.99039191226e-05, 89.9281400419, -7.80655300193e-05, 120.604033899, 8.85660128398e-14, 26.3812158295, -4.38951179762e-14, 106.66379408, 1.0790657667e-12, 139.016832534, 5.20600748065e-06, 23.1116576214, 4.99039209219e-05, 96.207854292, 7.8065530038e-05, 128.417672891, 4
1.89120555642, 710.701095504, 624.069089501, 688.780095187, 581.154576387, 569.392623627, 506.141869812, 399.978973169, 424.265681562, 408.231442613, 570.376012214, 438.039600345, 516.772474873, 562.474982258, 641.070306307, 692.165594645, 763.760881216, 766.472636777, 611.086007974, 749.285088831, 251.961285369, 343.529511546, 278.010153381, 519.098066358, 616.342836232, 635.116176507, 815.569383143, 575.467153884, 825.269097825, 545.642841613, 513.340985077, 413.181250838, 487.006795223, 518.445158422, 508.461124443, 583.078487397, 608.790439943, 681.96878062, 549.157323349, 603.610226456, 605.451514039, 662.001901107, 688.146063426, 676.271606254, 682.013500291, 609.64550826, 817.939896876, 466.145342692, 515.632963409, 409.381639836, 505.475768337, 507.487347048, 433.018647079, 564.774502511, 505.713938751, 646.617681296, 318.230974228, 411.48845428, 400.571583459, 497.217620591, 527.589392847, 496.790419118, 549.929583439, 474.190414449, 723.672032369, 537.516481103, 624.626012368, 622.614498072, 650.855390094, 646.376397721, 619.792072786, 612.27026671, 537.088645297, 802.215361375, 528.781437434, 574.811882469, 447.753279507, 464.851373, 460.913938045, 479.529545635, 584.904320189, 499.605554383, 5.25312852765e-14, 22.704012634, -1.37572453999e-13, 89.4451602764, 4.4079182467e-13, 116.031103645, 0.00686818274865, 26.2998748845, 0.0429060782115, 112.93515287, 0.062320492834, 152.321766404, 7.77021157888e-14, 34.1706919818, -1.52819577663e-14, 138.371328527, 1.03360149552e-12, 180.194538594, -0.00686818274861, 29.658733324, -0.04290607821, 126.167785635, -0.0623204928339, 169.033170547, 4
1.80224367825, 696.284757685, 470.954325499, 600.47420743, 556.375284866, 668.339184486, 654.087839959, 528.039046888, 555.164124373, 436.38955119, 647.49341214, 584.99067022, 673.491553975, 716.696190488, 747.325870541, 741.669715476, 694.346758614, 652.096973093, 569.270227724, 699.28232983, 517.496682432, 612.867493197, 596.61263257, 657.895201778, 654.75946651, 583.762507519, 615.866823036, 527.280455329, 776.150233677, 516.845507743, 589.730132319, 547.429072829, 658.229419792, 659.063170802, 552.829095317, 597.532359128, 525.980759663, 712.610777709, 589.026519497, 669.839642761, 712.986466638, 780.794441164, 786.183061076, 706.612081774, 650.779862009, 582.981392903, 789.552554092, 559.438162105, 631.253191172, 608.542809453, 671.214106862, 681.980365056, 626.380336378, 638.082314637, 578.664625405, 804.73471705, 361.474543252, 540.111432484, 477.600835069, 697.492529233, 737.670519932, 576.544364664, 664.463502831, 458.253162766, 754.91842502, 544.397806773, 662.657529835, 677.314132218, 759.924263795, 772.110372606, 697.345541529, 667.966690105, 547.02863477, 811.373768023, 483.0717479, 685.322475398, 601.801575816, 724.649154683, 698.625787369, 519.456172145, 587.062279636, 417.877422355, 6.93282529263e-14, 19.543195699, 3.14754382722e-14, 75.97860969, 6.24253375435e-13, 98.3918034328, -0.00139374062091, 19.3740259828, -0.00849291472196, 80.5064311346, -0.0122694841127, 107.584348871, 9.20713824597e-14, 19.7600315922, -6.96374283813e-15, 78.395193324, 1.19650057601e-12, 101.956975744, 0.00139374062099, 18.603972723, 0.00849291472372, 77.0880579613, 0.0122694841127, 103.21218399, 3
1.83268312246, 715.828841335, 540.727615966, 561.68138456, 491.180721728, 579.671146824, 577.32721538, 517.713725876, 580.359134769, 539.666710691, 709.713459902, 672.795593374, 684.050335686, 676.020153993, 685.0008695, 665.349802161, 649.586074775, 656.54117739, 653.460073656, 716.583642759, 439.583914701, 548.010649766, 475.411051672, 588.106404655, 567.041629055, 437.689816471, 524.592050877, 428.374167714, 744.29201068, 613.828299723, 595.543550441, 561.192425777, 639.72096327, 666.471783993, 661.812640924, 714.75947672, 689.226545672, 703.533245926, 654.211624724, 684.348672926, 698.547816795, 746.701414325, 756.328162234, 730.511842799, 708.307235534, 672.34614037, 779.10338723, 518.678824723, 601.923458005, 519.834251476, 633.360674002, 618.997171525, 494.917037676, 560.725963903, 480.821420865, 641.22873088, 520.871023007, 535.839554259, 527.560645011, 592.430157474, 622.235599517, 615.412211005, 644.030898009, 594.158983533, 723.064877277, 653.205052806, 696.578775631, 683.130008652, 702.009690629, 696.145399318, 670.823556927, 666.753874852, 623.226319953, 757.219087118, 468.340587056, 595.860362882, 494.641284463, 587.140968991, 565.129280512, 437.62381661, 493.614544481, 377.865078742, 8.52136978365e-14, 20.132132637, -1.3904022811e-13, 78.7341121162, 3.84100143888e-13, 102.233248484, 1.91912194555e-14, 24.507431116, 1.15350886497e-12, 101.296528478, 5.92106787967e-15, 135.420630328, 8.59208665885e-14, 29.2090024161, -1.72554190877e-14, 115.512146251, 1.15503217303e-12, 150.024047723, 2.00257788905e-14, 23.4483488932, 5.94350031203e-13, 97.4755543541, 2.66034057663e-14, 130.641944956, 4
1.84922370092, 774.644853447, 576.137133213, 630.74668669, 589.44170195, 636.029716699, 686.697980221, 717.815729643, 774.857750283, 682.880619362, 750.47780999, 684.457388372, 647.642644304, 631.01047602, 646.649357464, 677.105483735, 688.440365809, 710.863306046, 729.377555879, 681.495112594, 607.718139895, 561.664612271, 522.106967211, 520.0780495, 500.665624512, 476.625417806, 517.659452253, 566.223196734, 809.484369625, 592.245348404, 655.188993318, 616.360298527, 677.481372333, 687.256441368, 646.859301385, 728.099456736, 636.773501651, 717.754499559, 702.497415482, 714.315921684, 732.391495054, 740.238501433, 725.865818947, 686.396229308, 667.578988011, 654.227414969, 707.158264972, 633.058129391, 618.125695617, 584.117166772, 598.628899355, 582.929097628, 551.092765421, 563.837384176, 586.512984503, 888.273085167, 496.371275861, 667.094332595, 573.214145336, 712.953876961, 724.155973311, 611.980782296, 727.743922733, 529.892856344, 729.555286691, 665.2307389, 697.747985926, 701.431757392, 719.123803741, 709.081660837, 675.066515211, 651.499997061, 627.948443045, 583.662053609, 518.377057949, 525.476763452, 495.124295441, 501.884835869, 479.881996737, 425.170118291, 424.555509359, 450.266270544, 1.11046741047e-13, 23.4711791478, -3.14036544886e-13, 93.5540210955, 3.44398750905e-13, 121.902953836, 0.000414160020222, 25.3545149567, 0.00249540508697, 104.361139303, 0.00359876421474, 139.101803213, 9.05080368398e-14, 29.3959080869, -3.90250460284e-14, 116.091813075, 1.15285602192e-12, 150.805587235, -0.000414160020178, 24.3956449941, -0.00249540508514, 99.3332694904, -0.00359876421469, 132.431450044, 4
1.84336697705, 830.753651919, 483.821728651, 677.826395368, 570.177579415, 743.977983443, 723.092685301, 525.568792137, 631.883236866, 427.935004779, 724.307660697, 579.452341026, 659.183963264, 659.840461565, 692.25547979, 707.860345321, 698.977765238, 698.598818502, 616.184806429, 812.675692245, 394.678468631, 582.520837426, 472.114081415, 683.974750786, 712.13858288, 548.73970678, 680.201346049, 471.861386906, 845.000978436, 560.743733857, 678.080964746, 609.38351292, 682.712499267, 662.222709309, 538.523065506, 605.248538578, 496.24371662, 713.882441243, 559.513590656, 663.457488942, 694.939670826, 748.016420623, 755.966101748, 694.336521626, 665.918123485, 560.163678157, 827.776226771, 512.784348313, 580.571826502, 517.535582359, 635.449749509, 663.540305634, 588.483854885, 663.360409623, 564.390188478, 805.39495776, 380.428999911, 539.274094384, 478.458313776, 661.786010498, 693.124795207, 560.486936884, 637.120711577, 433.223002878, 633.309951301, 503.558811151, 645.949648299, 709.292117653, 775.73913981, 760.203601545, 653.572014468, 587.578560689, 478.512440798, 803.47181866, 456.719538853, 624.174725015, 549.131763661, 672.255576932, 640.621494136, 468.834209359, 532.337427709, 414.217717314, 4.23445457939e-14, 16.4441162755, 3.1158614783e-14, 65.6569264412, 5.38544608999e-13, 85.3908995713, 0.000251263142068, 17.3308114807, 0.0015348423863, 73.2591341568, 0.00221870410713, 98.1953967732, 8.46269128162e-14, 19.0383717036, 3.39680272935e-15, 76.9146959994, 1.10401724342e-12, 100.198318002, -0.000251263142, 16.53859026, -0.00153484238475, 70.2926136689, -0.00221870410707, 94.4989464715, 3
1.93697242385, 842.726668771, 813.154054562, 815.924614548, 578.72365064, 489.017885569, 454.007643381, 448.96816215, 515.793713958, 505.638045654, 558.359260507, 452.922971323, 450.304205735, 439.462934319, 504.965734902, 682.582952772, 843.572168886, 830.034567881, 654.150722007, 610.122166808, 287.829892814, 317.979307954, 305.366652246, 425.281948802, 662.303167912, 914.672406093, 1067.52696109, 811.620873884, 945.501501203, 838.490915338, 661.700965186, 448.951986526, 409.090738504, 416.080877382, 461.83042786, 569.089492595, 706.782593325, 674.881054516, 556.664217674, 527.072746897, 514.716011084, 568.006836991, 651.313517975, 746.301311291, 764.9978279, 702.238012014, 761.993218081, 504.759496282, 420.312026375, 395.828055895, 426.72278851, 531.599528472, 719.130400251, 889.11319197, 870.682610901, 873.797564389, 751.434276361, 624.642922613, 482.33045023, 442.032771988, 465.330962852, 523.931939717, 638.689412998, 744.733647032, 668.513863854, 539.285718758, 591.933872359, 614.840188296, 665.999725502, 700.431417117, 695.872714315, 689.675040717, 609.468161293, 814.326910034, 683.27057553, 638.508321462, 559.120327693, 532.992825809, 530.066458928, 534.983040827, 602.592107685, 656.545916619, 3.26177128288e-14, 18.481856413, -4.77087048422e-14, 72.4839773243, 3.41738891415e-13, 94.0235066773, 0.00409949143156, 20.3429290384, 0.0251431308404, 85.8203858408, 0.0363831318394, 115.122084945, 5.54515738311e-14, 23.0023463966, -1.77764524637e-14, 90.9260311148, 7.23305274842e-13, 117.983963942, -0.00409949143151, 20.4035735344, -0.0251431308393, 85.4060828315, -0.0363831318394, 114.454754205, 3
1.82501690991, 766.569264187, 582.476503185, 686.567517372, 632.257641937, 750.776590073, 699.403838564, 537.843563406, 575.371633244, 496.538425412, 662.485095619, 693.463105609, 736.694967056, 773.709704677, 788.962328503, 745.904548621, 682.261706068, 621.526131211, 610.229829262, 653.265336951, 544.970602241, 554.099798177, 586.403607808, 659.85210151, 679.466810311, 647.982178118, 614.555222815, 591.706849603, 740.765559732, 591.780391329, 606.882468519, 587.130799497, 659.307917357, 673.269814549, 681.461854557, 728.908338381, 665.985861162, 689.037308465, 670.074545401, 696.790413395, 726.258585815, 760.495113883, 757.657877194, 712.711863875, 679.212375887, 669.232754043, 758.055043835, 641.949849114, 681.926352134, 644.610699028, 687.280639748, 677.954508965, 600.236221559, 616.234014584, 601.331949341, 756.484633419, 513.26332974, 508.355769755, 468.591966492, 572.790607769, 635.534652726, 725.871445642, 826.086828481, 701.082626072, 679.81825133, 638.067104463, 645.110234551, 669.494218247, 715.891512249, 737.096942525, 730.466166264, 723.690019903, 684.92245158, 730.716643998, 574.947324004, 656.660105381, 625.394153887, 708.248125374, 698.448894132, 577.82022223, 595.190813314, 507.774162046, 6.16144142323e-14, 24.8464704913, -8.39199118592e-14, 95.9589281178, 3.63298895872e-13, 124.311067763, -0.000285392423229, 23.3863953969, -0.00180567286088, 101.066454509, -0.00262605996046, 137.827819342, 7.89947619068e-14, 28.5860623587, -3.94294681322e-14, 112.452245753, 1.007394852e-12, 146.009978631, 0.000285392423294, 30.7913697479, 0.00180567286248, 130.842345012, 0.00262605996052, 175.379524335, 4
1.8842656043, 448.164777287, 481.31669838, 554.008065391, 549.918922701, 464.771503913, 385.189075624, 318.543445207, 301.523681421, 302.495287684, 489.630457303, 464.149959455, 568.26524481, 654.541415004, 739.110138283, 803.763027793, 776.073520038, 679.471235338, 512.939551587, 432.768526836, 254.247154249, 258.70245905, 291.663330118, 418.818186341, 592.45618464, 802.621593502, 798.526788265, 557.038471169, 562.793485157, 445.946568196, 441.799839146, 424.241226327, 415.106235948, 412.263390774, 404.308442571, 435.372483313, 448.122854069, 646.670812462, 557.437870363, 608.294830028, 653.896850262, 712.642422491, 748.811014681, 729.925200045, 690.613726702, 603.773520901, 573.506541239, 441.954810137, 431.532981937, 417.623638848, 459.283243416, 513.375465207, 566.055835912, 573.680147289, 505.859615977, 481.082215456, 280.639480915, 321.127880072, 315.450709192, 354.828346658, 380.372348188, 386.37826704, 416.254470609, 383.460976178, 734.963130799, 563.979617704, 622.844284798, 639.103682084, 685.867421483, 695.615024964, 662.777443826, 637.608895476, 576.141547705, 578.018271101, 434.120776943, 490.132684134, 460.789277586, 471.147635893, 456.684688624, 405.128696126, 405.023136351, 353.176342414, 1.1892982606e-13, 25.8506371125, -4.11236456706e-13, 101.542933063, 1.70454387543e-13, 131.736627493, 0.00214095238623, 21.2595613013, 0.0130067588226, 90.4580070973, 0.0187811935012, 122.230210966, 9.25679792914e-14, 21.528907366, -4.59302228922e-14, 84.3086787387, 1.1290347621e-12, 109.43168431, -0.00214095238622, 25.6163020532, -0.0130067588207, 107.154773522, -0.0187811935011, 143.156344035, 4
1.88030303247, 482.683709208, 497.542767441, 597.141589188, 594.305986357, 531.733702005, 491.383422241, 431.165030837, 394.216828237, 354.464708735, 493.343770673, 415.761778043, 475.752754101, 535.412430425, 641.538923147, 787.976519651, 890.5881953, 815.890968645, 611.926620424, 449.465477066, 264.286843166, 253.149813983, 258.056267524, 342.004496874, 541.277829897, 789.016828138, 814.980288, 629.475820384, 661.987205208, 532.042181211, 565.665056845, 536.472708691, 515.163372144, 496.916783706, 472.22776784, 498.635763843, 494.396315688, 662.856945891, 567.132580267, 622.085088799, 658.334063941, 694.822443479, 721.90207396, 739.045937192, 701.395399657, 603.653911192, 642.110361663, 490.342792794, 468.749457008, 432.659517207, 453.326711024, 519.998505851, 601.066638015, 632.976782494, 581.399839414, 667.036568494, 381.643871322, 483.074456505, 475.270200851, 571.458550066, 605.148825244, 569.535820468, 614.55097899, 494.338752298, 686.55509377, 583.21248274, 660.377031259, 700.073966528, 707.969662256, 695.748560738, 686.189144454, 655.944713526, 578.353486016, 635.490258682, 533.076516952, 569.370709055, 532.441822806, 490.824843177, 431.034315459, 371.249459749, 399.202812086, 422.854307906, 1.00897068478e-13, 24.3227873469, -3.27604061848e-13, 94.674794349, 2.24262492436e-13, 122.518511652, -0.00227761177304, 22.789923961, -0.0139356904435, 97.4812248973, -0.0201534899662, 131.835940104, 8.57486235652e-14, 26.1534006955, -3.91820777926e-14, 104.746805913, 1.06001718605e-12, 136.397140388, 0.00227761177307, 27.039416301, 0.0139356904453, 114.700291129, 0.0201534899662, 153.64805515, 4
1.93129259721, 559.026438915, 687.225377922, 984.728185921, 961.713257524, 749.585411648, 514.816467455, 365.494732719, 355.598317591, 319.121118852, 398.056437199, 560.296165139, 903.126016298, 1040.84925071, 908.75248823, 616.518539367, 410.071345959, 315.006626932, 278.806503591, 641.859748454, 531.883836666, 685.429920169, 720.648778344, 693.478717401, 576.746252911, 539.519435366, 590.976990878, 557.784343135, 705.447720034, 684.676340785, 772.746629851, 730.458518158, 638.370422131, 546.338731715, 464.603712946, 474.971764969, 524.733591729, 540.817268653, 551.146419494, 700.748628314, 797.572552999, 803.311176294, 703.45453682, 574.297794929, 498.476803681, 469.951218268, 767.0797151, 671.693503646, 664.607114564, 620.160471239, 580.190325632, 510.215124967, 485.235897529, 545.48839021, 622.645342778, 812.611652075, 532.005265711, 589.084166805, 550.168990466, 600.810845063, 643.260522311, 644.854679142, 711.104531032, 677.646097385, 702.217120314, 563.544317687, 618.823378664, 652.282046756, 698.574252387, 725.82394055, 692.6311908, 660.208987952, 587.09408529, 803.935911579, 706.256760037, 721.202846691, 633.318474457, 610.880473159, 587.468855522, 536.907159226, 543.777265723, 516.631264798, 3.33370276971e-14, 18.3032135217, -7.95690902284e-14, 72.5684669734, 3.06931069495e-13, 94.2358642725, 0.000892778805016, 19.4385676567, 0.00573998002346, 81.3786597563, 0.00837844668035, 108.542135572, 5.52492722354e-14, 18.5534459286, -1.5554453016e-14, 74.1545163224, 7.05798199949e-13, 96.4205193301, -0.000892778804966, 15.914031397, -0.00573998002244, 67.7204461821, -0.00837844668029, 91.3675572047, 3
1.93828024291, 672.78887462, 875.988951556, 1004.95362246, 846.088617499, 585.577102892, 421.291651217, 324.807275851, 338.668889729, 343.23585382, 684.862545849, 828.976209309, 882.658611655, 789.945467738, 597.351479718, 481.021643194, 414.148886963, 401.572225264, 446.948604915, 883.206896375, 665.064387506, 607.916688343, 482.835087694, 451.81134298, 475.693354693, 535.409877077, 672.109671272, 750.195945527, 797.081905456, 800.434456317, 755.706728489, 634.763420062, 511.224590941, 448.285587748, 434.63017848, 509.250483405, 612.921000762, 660.826093715, 680.63588732, 744.74164795, 731.856089687, 669.976419669, 616.455952488, 555.803248111, 532.920655051, 527.513334851, 906.237271367, 758.68104696, 609.064715899, 493.653398922, 442.368351892, 432.700770226, 455.930192368, 587.67344546, 756.108505026, 888.786003008, 720.027940707, 616.853731224, 505.936764189, 462.606056223, 473.664390737, 510.136577225, 637.232651079, 754.591781051, 729.087628347, 567.014640689, 613.511318306, 637.660177906, 681.12533885, 710.301179872, 670.145171513, 674.836745812, 625.662665063, 844.872044615, 625.202942558, 530.972096226, 459.832871076, 463.645994279, 516.952831674, 585.237339563, 721.026517734, 766.874494451, 3.52288842816e-14, 19.1776441998, -6.69021308403e-14, 75.2549353398, 2.8562063551e-13, 97.5267212017, 0.000227491915959, 23.1501633495, 0.00128999609764, 98.7585913433, 0.00184254021408, 132.530193222, 4.93774888375e-14, 24.4313574636, -1.3166514061e-14, 97.6196651829, 6.27986643025e-13, 126.846255258, -0.000227491915916, 20.4055890465, -0.00128999609673, 88.05541733, -0.00184254021403, 119.043380942, 3
1.8284496618, 714.255181519, 618.425694394, 687.460110321, 676.187587307, 684.253756811, 656.474781349, 604.588758829, 597.895056453, 549.621855281, 611.93482936, 536.203906906, 581.043978006, 658.511974351, 731.902644966, 751.180416925, 716.280640733, 668.814965859, 583.732086806, 735.232698393, 525.316320125, 529.02746868, 515.273659616, 572.155367389, 635.788966736, 700.783884486, 760.062894404, 714.534212875, 862.139195313, 675.33618498, 682.470463881, 598.385372953, 589.079571859, 583.571869393, 554.148716131, 634.227782616, 646.815067172, 680.472023571, 574.178133918, 612.920433955, 658.705504052, 705.841205333, 719.651183035, 670.08366615, 648.915244495, 604.588353051, 834.90608131, 640.967090715, 592.34052351, 539.524185014, 551.929848167, 561.101770276, 584.794643579, 665.582977029, 723.687633391, 914.85911771, 625.212127943, 643.068191122, 519.442501018, 544.150722536, 589.941542244, 617.653871213, 734.030258432, 671.74746949, 715.594783559, 575.533687451, 635.243570461, 636.661347672, 654.569282425, 670.166596477, 672.546221741, 664.257570785, 597.272522799, 825.832447383, 646.318380884, 651.025370772, 594.080955845, 584.869526686, 567.031811696, 560.687734746, 607.520231422, 631.353789541, 3.71546735883e-14, 17.3116855487, -5.26764577657e-14, 68.8394467402, 4.05820574498e-13, 89.4437980866, -0.00411450977505, 17.1458921741, -0.0249868931168, 70.761035326, -0.0360770355803, 94.4040766036, 6.909414291e-14, 19.3926704861, -1.53262299042e-14, 77.3266343383, 8.90305579659e-13, 100.497100612, 0.00411450977512, 17.3131050198, 0.024986893118, 71.8843068338, 0.0360770355804, 95.9369403615, 3
1.82039794538, 729.998578666, 627.909319032, 721.023949035, 680.888707798, 697.037348737, 649.999545481, 566.410948823, 557.545693186, 494.389057647, 617.832300962, 525.725402135, 586.750931635, 647.177219793, 743.056017168, 779.322993542, 725.274350383, 653.329618891, 553.189942022, 784.759524652, 559.565243628, 560.806450671, 520.42140055, 591.08031097, 645.938015906, 660.014668321, 722.427103633, 676.106975594, 771.984107367, 644.565512123, 624.41235226, 603.90037263, 619.60829995, 614.821715129, 604.110126548, 627.352680842, 621.247952017, 645.565929511, 555.739451968, 624.55448045, 689.279518542, 751.257639948, 759.409662108, 678.384577006, 616.946130005, 544.060939034, 813.406566422, 636.064241943, 617.657059672, 569.190612689, 580.031526729, 585.309861986, 574.446034169, 630.834027511, 652.002224833, 746.264803849, 509.321052245, 541.226663528, 558.701560554, 643.452499905, 682.590916399, 690.014927706, 716.00503239, 634.92321308, 637.068363478, 529.453173217, 625.362795074, 693.833570584, 750.363223194, 748.930145776, 663.606405848, 592.394002836, 501.896484187, 793.77961829, 609.230315493, 708.22370527, 637.810377679, 637.683395075, 623.850112536, 566.726333672, 593.851928838, 506.70847324, 3.90572356569e-14, 17.18023377, -8.89068421895e-14, 68.0155402655, 2.96429091631e-13, 88.2893651807, -0.00324031071239, 16.9220038322, -0.01985455445, 70.9984560833, -0.0287259094081, 95.0048279742, 6.47422681288e-14, 17.650719168, -1.91050916816e-14, 70.5507520869, 8.24878563812e-13, 91.7405044846, 0.00324031071246, 16.4681670754, 0.0198545544512, 69.1241736453, 0.0287259094081, 92.5930126076, 2
