@RELATION gaborfractal

@ATTRIBUTE a1 REAL
@ATTRIBUTE a2 REAL
@ATTRIBUTE a3 REAL
@ATTRIBUTE a4 REAL
@ATTRIBUTE a5 REAL
@ATTRIBUTE a6 REAL
@ATTRIBUTE a7 REAL
@ATTRIBUTE a8 REAL
@ATTRIBUTE a9 REAL
@ATTRIBUTE a10 REAL
@ATTRIBUTE a11 REAL
@ATTRIBUTE a12 REAL
@ATTRIBUTE a13 REAL
@ATTRIBUTE a14 REAL
@ATTRIBUTE a15 REAL
@ATTRIBUTE a16 REAL
@ATTRIBUTE a17 REAL
@ATTRIBUTE a18 REAL
@ATTRIBUTE a19 REAL
@ATTRIBUTE a20 REAL
@ATTRIBUTE a21 REAL
@ATTRIBUTE a22 REAL
@ATTRIBUTE a23 REAL
@ATTRIBUTE a24 REAL
@ATTRIBUTE a25 REAL
@ATTRIBUTE class {1,2,3,4,5}

@DATA
1.93465792872, 2.2786872571e-14, 16.9158132565, -2.3855598735e-14, 65.8220304085, 3.43110603681e-13, 85.1455163233, -0.0112575278201, 18.3926138874, -0.067826235452, 78.245657657, -0.0977924034237, 105.211734244, 6.22565523724e-14, 19.9623596505, -1.17346933627e-14, 79.5018414091, 8.10657552015e-13, 103.278060776, 0.0112575278202, 18.3975028922, 0.0678262354532, 78.4694343242, 0.0977924034237, 105.548166341, 4
1.93457546378, 2.61992654338e-14, 20.2077433667, -1.54633860817e-14, 81.0889529262, 2.23331283028e-13, 105.549798123, -0.00331208741442, 21.3465129553, -0.020081339383, 88.3756904568, -0.0289817291379, 117.673446389, 4.60649241996e-14, 23.5118989172, -8.18218476386e-15, 93.885364372, 5.95803297632e-13, 122.04206054, 0.00331208741446, 19.4357298577, 0.0200813393839, 80.6113321953, 0.028981729138, 107.797315345, 3
1.95868301963, 1.24548822985e-14, 16.7347065046, -6.29238009603e-14, 65.3173601121, 2.63541465518e-13, 84.5734731578, -0.000362140930463, 21.708609228, -0.00219197686841, 92.8804234803, -0.00316102469787, 124.363157724, 5.0553726733e-14, 18.6701927884, -9.947712053e-15, 72.8206824098, 6.54070604599e-13, 94.1556681517, 0.00036214093051, 14.6833400751, 0.00219197686935, 65.6991149356, 0.00316102469793, 90.2792061149, 3
1.94260598955, 1.14827484036e-14, 16.140325654, -1.50342996403e-13, 62.8339981552, 2.98701122914e-13, 81.4417763485, -0.0028002946882, 21.3550096196, -0.0170480953416, 90.0025469453, -0.0246251377653, 120.737203203, 6.15463031596e-14, 27.2976210025, -3.0562237585e-15, 109.773988917, 7.72926053994e-13, 142.749110516, 0.00280029468825, 21.7611242595, 0.0170480953428, 92.1116687449, 0.0246251377653, 123.503702722, 3
1.85890138916, 3.36925387408e-14, 21.9292594065, -6.55679517966e-14, 84.3203094193, 3.68037840641e-13, 109.01702569, -0.000167310907686, 24.7221997828, -0.0012667083757, 104.162256585, -0.0019097190491, 139.514211535, 6.95444043882e-14, 24.3556207703, -1.90327717157e-14, 95.0405853768, 8.91437106281e-13, 123.13244613, 0.000167310907748, 22.075902855, 0.001266708377, 93.2124690156, 0.00190971904916, 125.62628485, 4
1.89672045329, 6.11357958793e-14, 26.6698054905, 1.04601209297e-14, 102.251530549, 4.37065320183e-13, 132.308767715, -0.00062030372435, 34.5488483119, -0.00392669814692, 146.179174402, -0.00572171194048, 196.087039965, 7.31173546117e-14, 36.9198514176, -1.95530295052e-14, 145.636453863, 9.4416878687e-13, 189.029134924, 0.000620303724399, 30.6381638255, 0.00392669814834, 131.561115721, 0.00572171194056, 177.869327858, 3
1.84001862769, 9.48458069824e-14, 31.2216032645, -3.10961456948e-13, 122.613981286, 1.95341011126e-13, 159.066875547, -0.00158573577883, 34.3850420445, -0.00994878719314, 139.200704832, -0.0144536633322, 184.623972605, 8.1820069845e-14, 42.3608402775, -3.85609577056e-14, 171.099764085, 1.00790195862e-12, 223.035270806, 0.00158573577886, 32.8099196839, 0.00994878719479, 133.047991326, 0.0144536633323, 176.818189692, 3
1.90451811275, 4.7807295463e-14, 30.7296734621, -2.03512252587e-13, 119.028251072, 2.61299179015e-13, 154.092254741, 0.000241319989571, 34.7710777204, 0.00148646627339, 143.93805115, 0.00215312207263, 192.069523265, 6.68302560377e-14, 41.3770517273, -6.19543578552e-14, 164.883522549, 8.02752627577e-13, 214.330175779, -0.000241319989506, 34.6262131848, -0.00148646627236, 142.529092661, -0.00215312207283, 190.152591051, 3
1.97187546049, 1.79960568147e-14, 13.4683790778, -2.62537549074e-14, 54.1119062622, 1.79632178253e-13, 70.5660816533, 0.00164828106486, 14.5592407156, 0.0104202864633, 58.7855414299, 0.0151726054663, 78.0611428049, 4.19078768507e-14, 19.6129476174, -1.30947286643e-14, 78.7537878383, 5.42561860016e-13, 102.500516292, -0.00164828106481, 15.5322455252, -0.0104202864625, 62.9004005977, -0.0151726054663, 83.3310402584, 2
1.90056521313, 9.99551271109e-14, 30.5084713439, -4.07029829064e-13, 115.460539367, 8.49556280812e-14, 149.08692942, -0.000691333281701, 43.0406901787, -0.00350516766023, 179.758823084, -0.00485769991576, 240.34604265, 7.26406437841e-14, 51.4017811815, -3.97294558079e-14, 201.07316536, 8.70458806148e-13, 260.218995997, 0.000691333281712, 40.8982558955, 0.00350516766174, 170.014055304, 0.00485769991576, 227.800153472, 2
1.94542008978, 4.16366394914e-14, 20.5171711261, -3.7070528796e-14, 79.0818514314, 2.66756380191e-13, 102.078146474, -0.00274093090952, 21.0105527096, -0.0163000634138, 90.9930730881, -0.0234277742001, 122.797076198, 4.78160316442e-14, 19.8511537343, -1.09831087758e-14, 77.8150678751, 6.14435733622e-13, 100.935846651, 0.00274093090956, 20.8643178338, 0.0163000634147, 89.0889759621, 0.0234277742001, 120.107721049, 2
1.88411215567, 1.23415352012e-13, 28.3187282304, -4.49868290768e-13, 113.02706407, 1.01276024604e-13, 147.021130451, -0.000227762455283, 28.0782972758, -0.00179959417756, 117.201323072, -0.00272148783608, 156.654302407, 8.81203212251e-14, 31.2945826179, -4.9335720694e-14, 124.857310525, 1.05990854982e-12, 162.249999436, 0.000227762455298, 28.0387542279, 0.00179959417938, 116.204853226, 0.00272148783608, 155.183944095, 3
1.94777254548, 2.49854781673e-14, 15.3722489189, -9.37494162446e-14, 60.6509602828, 2.36861168202e-13, 78.8978748353, -0.000342265055198, 16.7982187349, -0.00195478326331, 68.8797536719, -0.00278850783837, 92.0389466142, 4.73409107908e-14, 24.055722221, -7.90169387116e-15, 96.3885756388, 6.13758861585e-13, 125.428811806, 0.000342265055238, 19.8420472089, 0.0019547832642, 79.9335266927, 0.00278850783843, 105.808536849, 3
1.97001195109, 3.04492832622e-14, 17.5340351552, -4.93039361081e-14, 70.0106241357, 2.90733871194e-13, 91.0223298159, 0.0115777173452, 17.0412743919, 0.0708830647305, 71.9652981259, 0.102519974844, 96.2511985816, 5.03699650562e-14, 16.0230759516, -9.5288491184e-15, 63.4103850359, 6.53710558488e-13, 82.3297947361, -0.0115777173451, 15.4765568613, -0.0708830647296, 65.2462858108, -0.102519974844, 87.6452719017, 5
1.87874169729, 3.58584327875e-14, 16.2142430658, -9.08332259669e-14, 61.6165954852, 3.17428065201e-13, 79.7922717053, 0.000844793760166, 23.759817434, 0.0051911250475, 97.037117155, 0.007522455443, 129.290314116, 6.12054828542e-14, 33.5336131494, -1.67607804482e-14, 133.505741243, 7.9367115016e-13, 173.404377648, -0.00084479376011, 25.3678181951, -0.00519112504637, 103.089673068, -0.00752245544294, 136.871522087, 3
1.90214900191, 5.26879086808e-14, 25.2418741592, 6.05708561632e-15, 99.5406189761, 4.18521319604e-13, 129.170870389, -0.000161143358853, 28.1415074786, -0.000977732959765, 115.902078874, -0.00143115087506, 154.359547537, 6.85815702953e-14, 36.1271617123, -6.14048884599e-15, 147.383442776, 9.1606294499e-13, 192.41050925, 0.000161143358909, 28.366612224, 0.0009777329611, 116.469861615, 0.00143115087509, 154.974361999, 3
1.88836358062, 3.77781594714e-14, 22.6297835001, -4.21666344828e-14, 89.2263594907, 4.22842817227e-13, 115.858211492, 6.50350912043e-05, 26.8943609389, -0.000144017947779, 111.757277378, -0.000382205572618, 149.217510783, 6.02097151735e-14, 32.8104308864, -2.00509008304e-14, 131.88255678, 7.83076518019e-13, 171.568446568, -6.50350911417e-05, 26.286056583, 0.000144017948905, 110.21840886, 0.000382205572669, 147.530012209, 3
1.92399845328, 3.31848159495e-14, 22.0562123018, -4.64308437188e-14, 85.9870395462, 2.57614606766e-13, 111.491070897, -0.0028738355124, 28.7048806771, -0.0174324617125, 119.025424987, -0.0251612365038, 158.612570821, 4.8062428838e-14, 30.4406857887, -1.05746359181e-14, 119.675102948, 6.26032559126e-13, 155.043207937, 0.00287383551244, 23.4242842712, 0.0174324617134, 100.001883246, 0.0251612365039, 135.052742107, 3
1.95370037119, 4.53931825098e-14, 15.4971664797, -6.12414459067e-14, 60.8248702347, 2.46495848046e-13, 78.8735055069, 0.00139836436772, 16.5281375945, 0.00854125496172, 69.0553246982, 0.012349564324, 92.4436603362, 4.4066636275e-14, 17.4465439483, -9.83344285345e-15, 68.7281058221, 5.60012386384e-13, 89.0720548503, -0.00139836436768, 15.9887145026, -0.00854125496091, 68.0315901471, -0.012349564324, 91.4200193084, 3
1.93585960704, -4.63134084817e-14, 21.8601060346, -9.97205960794e-14, 84.7045309278, 2.3736786671e-13, 109.683273286, -0.00118044276218, 23.9024092786, -0.00805890399414, 100.610721499, -0.0118962440133, 135.300521212, 4.842242272e-14, 30.2668446583, -1.11666595824e-14, 120.580927116, 6.95455896878e-13, 156.699794361, 0.00118044276222, 27.1441996395, 0.00805890399521, 113.070046577, 0.0118962440133, 150.969022738, 3
1.85343981695, 6.45283462365e-14, 23.324875615, -6.43477984922e-14, 92.419609517, 3.85999429141e-13, 120.142229356, -0.000369220549664, 27.8549480765, -0.00215740213902, 115.778213942, -0.00309268370696, 154.589957575, 7.28444399518e-14, 33.7052912221, -1.5878691804e-14, 135.357845596, 9.24731147758e-13, 176.093399936, 0.000369220549722, 26.4272993248, 0.00215740214042, 110.335837363, 0.00309268370701, 147.767281537, 2
1.96923987225, 3.1134293686e-14, 13.5227776945, -4.40187048924e-14, 53.2072859645, 1.66278648409e-13, 69.0132137884, 0.000181166885375, 14.0337721645, 0.00119349668136, 58.9588856044, 0.00174928379191, 79.0883305983, 3.41606012603e-14, 15.9188289375, -7.79513066118e-15, 63.2875076467, 4.35720244038e-13, 82.169214064, -0.000181166885343, 14.6101350834, -0.00119349668072, 61.5767207503, -0.00174928379188, 82.49172419, 3
1.79050211114, 6.18468857663e-14, 36.0438721295, -6.90635672057e-14, 139.043110913, 4.33884985467e-13, 179.705805559, -0.00777370110981, 34.3295318109, -0.0473817035665, 140.726822669, -0.0684663098819, 187.317263529, 8.36837384357e-14, 27.6091669021, -2.20711178399e-14, 106.780260036, 1.08140029059e-12, 138.533304475, 0.00777370110987, 29.0482757814, 0.0473817035681, 121.108984368, 0.0684663098819, 162.840636283, 5
1.92300202871, 2.52509306725e-14, 15.9095845712, -8.98902082095e-14, 63.5376682928, 2.77739215961e-13, 82.6354923218, 0.000145746035325, 16.5254880563, 0.000816719799633, 70.0822389659, 0.00116102867368, 93.8712378442, 4.05230493969e-14, 16.4516940126, -1.03866824067e-14, 65.5742393762, 5.16709534904e-13, 85.2104134364, -0.000145746035302, 14.7848110532, -0.000816719798885, 62.8122652387, -0.00116102867357, 84.5803609855, 3
1.90916239739, 4.29871074984e-14, 18.4897877394, -7.26093138256e-14, 72.4680639703, 3.15347019899e-13, 93.9393604055, 0.00458259691716, 20.9176633352, 0.0281081235773, 85.7868026825, 0.0406680967502, 114.273087936, 5.88993789988e-14, 27.5167830454, -9.20866297605e-15, 110.894371862, 7.88206476408e-13, 144.373151361, -0.00458259691711, 22.2342667992, -0.0281081235761, 91.079074929, -0.0406680967501, 120.984478621, 3
1.95990216696, 2.44700434778e-14, 18.6901983107, -6.3878956769e-14, 74.1269224521, 3.27921296674e-13, 96.3280435113, -9.1825482623e-05, 18.1839754869, -0.000760260522864, 75.6819808477, -0.00115983941261, 101.227079567, 5.31008240566e-14, 18.2839938869, -8.94653203979e-15, 71.6415646336, 6.94786122988e-13, 92.8112864359, 9.18254826698e-05, 17.7753781986, 0.000760260523851, 74.9697621588, 0.00115983941265, 100.532547706, 3
1.90168768805, 9.6933140905e-15, 18.9017788837, -4.34753346706e-14, 74.8096466186, 3.43774815477e-13, 97.1650537967, -0.00122240613373, 22.5955313505, -0.00753336671596, 95.2123034029, -0.0109108816565, 127.525933561, 6.29468302068e-14, 27.6786131051, -1.03261412145e-14, 111.604941963, 8.17992889965e-13, 145.302628279, 0.00122240613378, 22.107283492, 0.00753336671715, 92.4329386418, 0.0109108816566, 123.796410235, 3
1.88723929286, 8.84155681274e-14, 24.3273189362, -3.66851358034e-13, 96.5139432244, 1.2817797825e-13, 125.471548822, 7.31219939082e-05, 28.1687514629, 0.000636126375834, 120.04039266, 0.000973461754543, 161.168588739, 7.62386169678e-14, 32.4805295516, -3.99300355986e-14, 130.534086993, 9.26373686322e-13, 169.843953944, -7.31219938842e-05, 27.3729965636, -0.000636126374273, 116.257067836, -0.000973461754525, 156.212937361, 2
1.95331393771, 2.44156433312e-14, 15.5212942175, -5.81046685431e-14, 60.6027189081, 2.82554802096e-13, 78.5648250458, -0.00271659865645, 17.5068474526, -0.016660378726, 73.1334424176, -0.0241010403037, 97.7455982597, 5.09888456156e-14, 19.5942958305, -8.21921490196e-15, 77.8454153662, 6.56553089559e-13, 101.125075371, 0.00271659865649, 16.6765244845, 0.0166603787269, 69.557432196, 0.0241010403037, 93.1604030739, 2
1.91344247612, 3.01939256839e-14, 17.4208398042, -6.87624820471e-14, 68.9602097182, 3.55659399927e-13, 89.5930379623, 0.000585028534719, 19.8620060206, 0.00360927527864, 82.6077564493, 0.00523115153307, 110.197624912, 6.26107772185e-14, 23.1474115641, -1.10278817044e-14, 93.4014320516, 8.28505206153e-13, 121.667863347, -0.000585028534658, 18.4236246581, -0.00360927527747, 76.8577377261, -0.00523115153301, 102.907792037, 3
1.90994980062, 3.65991263653e-14, 17.6725222341, -5.02698087656e-14, 69.1374972022, 2.45993091836e-13, 89.6587576651, 0.000189848442529, 20.0766981927, 0.00102098753653, 80.9795102015, 0.00143528447189, 107.607446559, 5.08975502054e-14, 29.628145025, -1.46386878988e-14, 120.167110591, 6.51963645534e-13, 156.692301218, -0.000189848442485, 23.3861098379, -0.00102098753559, 94.3288445482, -0.00143528447184, 124.578241238, 2
1.91439651656, 3.23296944771e-14, 20.741004295, -3.42924231816e-14, 80.3096593593, 2.3380350479e-13, 104.056452699, -0.000147615361388, 25.6147443277, -0.00101774180381, 108.30709006, -0.00150514337292, 145.557015886, 4.71104257608e-14, 30.4877296682, -5.09246561131e-15, 120.941503818, 6.00139246131e-13, 157.022848061, 0.000147615361422, 25.9216389599, 0.00101774180467, 109.81074275, 0.00150514337297, 147.525838002, 3
1.91790926453, 3.72103076948e-14, 21.8607251465, -5.79092329644e-14, 85.8393454176, 3.23104748785e-13, 111.418651904, -0.00512336375203, 27.2478733604, -0.0306825454756, 111.181611655, -0.0441920908397, 147.77118984, 5.11141902938e-14, 34.9180213317, -1.50751906404e-14, 140.770244955, 6.60882277865e-13, 183.417092372, 0.00512336375208, 25.8512769608, 0.0306825454766, 105.706400615, 0.0441920908397, 140.925007436, 2
1.91396936151, 3.22306844237e-14, 18.8606569092, -7.54514847686e-14, 76.1591638496, 2.83675451071e-13, 99.2737203064, -0.000340239972203, 19.2119348162, -0.00175661753507, 82.0444791333, -0.00243832034472, 110.577686438, 4.93760769976e-14, 21.3401641296, -9.05213972996e-15, 84.9113730211, 6.44837917125e-13, 110.319513734, 0.000340239972249, 19.7930575956, 0.00175661753599, 84.5918016768, 0.00243832034476, 113.804211398, 2
1.90708306202, 3.20756172078e-14, 18.6191153012, -7.12115248372e-14, 72.5777485284, 2.84383081746e-13, 94.1327840187, 0.00100827333695, 21.8383384232, 0.0049482437367, 89.4257675373, 0.00679731979829, 119.309797359, 5.20581073695e-14, 25.8700666319, -1.05822454624e-14, 102.061508749, 6.80705036964e-13, 132.581618286, -0.0010082733369, 20.7634564405, -0.00494824373573, 85.003545539, -0.00679731979825, 113.643896426, 2
1.92798300943, 2.36876639639e-14, 14.4788093106, -7.15018137859e-14, 58.1535250968, 2.83217394095e-13, 75.7093470122, -0.00044427792306, 15.6166232509, -0.00296715401387, 65.0823319792, -0.00436360057299, 87.0133230086, 5.25139350319e-14, 18.3480938606, -1.04311923789e-14, 73.5737994067, 6.82260791829e-13, 95.6902681718, 0.000444277923109, 15.498611855, 0.00296715401486, 65.4672569877, 0.00436360057304, 87.7071196397, 2
1.86026026099, 2.82812025165e-14, 15.1686212582, -8.22860905097e-14, 58.0803045937, 2.33576364079e-13, 75.0609315401, -0.000836061317587, 15.5580118023, -0.00485378166516, 64.5422044943, -0.00693570648792, 86.4437461165, 4.78329579952e-14, 16.797010624, -6.93771087937e-15, 65.3722998614, 6.15868012326e-13, 84.6922260677, 0.000836061317625, 16.2064016117, 0.00485378166604, 67.0008852991, 0.00693570648797, 89.5332366838, 2
1.94475359798, 3.12333037393e-14, 19.8893137054, -2.72335887903e-14, 76.9628973068, 2.48456992685e-13, 99.7623101682, 0.00124242039156, 22.7926934706, 0.00623378741893, 92.8990526356, 0.00863409003484, 123.663271489, 5.16965568714e-14, 27.61621496, -1.25722747331e-14, 108.723715165, 6.7259440276e-13, 141.051196358, -0.00124242039151, 22.6924586835, -0.00623378741795, 91.8721635259, -0.0086340900348, 122.170391581, 2
1.93411960082, 4.13283250973e-14, 14.5921582087, -7.82062938999e-14, 57.6779503403, 2.30501228305e-13, 74.9539566908, -0.000306919871209, 14.8369444161, -0.00178611706349, 62.1098271382, -0.00256123173536, 83.2192636707, 3.95540158004e-14, 15.5234751876, -7.33884719843e-15, 61.3797545872, 5.07470932307e-13, 79.7755009783, 0.000306919871244, 14.1704049591, 0.00178611706422, 59.4358313557, 0.00256123173539, 79.799967576, 3
1.92287404525, 4.07931633265e-14, 22.1104802885, -2.87065198798e-14, 89.0901288591, 2.55225763975e-13, 116.146063049, 0.0111530090341, 21.8024528528, 0.0677050976745, 85.8067068096, 0.0977354310661, 112.478051502, 4.81931126878e-14, 26.3907085683, -8.91414059246e-15, 107.52201752, 6.34162543865e-13, 140.27110018, -0.0111530090341, 19.1858080599, -0.0677050976735, 73.8209134368, -0.0977354310661, 96.8458545571, 1
1.91484195448, 3.87441953094e-14, 16.7305088074, -7.66281834623e-14, 64.9630786847, 2.9035478861e-13, 84.224047388, 0.000217936354563, 21.1122261033, 0.000958486645842, 88.6399884781, 0.00127338246935, 118.424191638, 5.0309722305e-14, 22.2957028143, -1.4546328241e-14, 88.9844000582, 6.44276452229e-13, 115.745101558, -0.000217936354515, 17.1929706818, -0.000958486644912, 72.9215794808, -0.00127338246931, 98.5469460643, 2
1.88128239786, 5.03320518233e-14, 18.0981748565, -7.20443741094e-14, 70.6847191802, 3.59511327811e-13, 91.4886623732, 0.00102004641239, 20.568002757, 0.00547178012932, 89.5019423523, 0.00767887992986, 120.819542958, 6.20714829718e-14, 21.0590384158, -1.86862592794e-14, 84.037419672, 7.93512204942e-13, 109.158994916, -0.00102004641234, 19.6857419679, -0.00547178012817, 85.7589298513, -0.00767887992981, 116.024046588, 2
1.96383796083, 3.25066021459e-14, 18.9339516552, -2.3414057578e-14, 75.8514626775, 3.05551576754e-13, 98.7320212443, 0.000571446251175, 17.5117191159, 0.0029127502047, 73.1600424042, 0.00404411243453, 98.0177644423, 4.54524908148e-14, 19.0619900411, -8.39517435533e-15, 75.7525145097, 5.80382827408e-13, 98.3939159223, -0.000571446251137, 18.5113169542, -0.00291275020385, 77.4964949936, -0.00404411243448, 103.579313843, 3
1.96362893968, 4.15841866735e-14, 14.7246867063, -4.2862146461e-14, 56.2939093499, 3.35248302647e-13, 72.9122205966, 0.00264205111109, 19.1481775104, 0.0171384250945, 77.0003412614, 0.0250403963277, 102.194979838, 5.64057548681e-14, 22.9454875042, -8.64239377631e-15, 90.8193335289, 7.37208975983e-13, 118.035604813, -0.00264205111105, 17.0627010063, -0.0171384250935, 69.9436788363, -0.0250403963277, 93.50891165, 2
1.92404884286, 2.95202172182e-14, 12.827841737, -7.32338525201e-14, 50.3287004374, 1.93325746232e-13, 65.2654773352, 0.00110881060609, 14.4675108291, 0.00662326941569, 60.2400693624, 0.00952747617862, 80.3414193557, 4.2566858922e-14, 16.4340601262, -1.17922940215e-14, 66.1989104615, 5.32151282821e-13, 86.2012833573, -0.00110881060606, 13.3313468178, -0.00662326941491, 55.4415075056, -0.00952747617856, 74.1902797384, 2
1.97367187247, 9.58795884217e-16, 13.228635235, -1.42894803458e-14, 52.7717854681, 2.2638648697e-13, 68.649509654, 0.000525678328132, 14.7300418794, 0.00392152169988, 59.3769924678, 0.00588356192566, 78.7861830343, 4.58730503492e-14, 20.3073119166, -1.0769891354e-14, 82.0865065138, 5.83892497194e-13, 106.982756905, -0.00052567832809, 15.7768673604, -0.00392152169901, 63.8219325876, -0.0058835619256, 84.471557167, 2
1.90187309695, 6.49177008446e-14, 16.5414573169, -1.44574722564e-13, 63.427122444, 3.96568703801e-13, 82.0314696866, 1.54412422024e-05, 19.4774080168, 8.46131475841e-05, 82.8508166681, 0.000120398866074, 111.626238038, 8.05032198311e-14, 22.2381425143, -2.52649752971e-14, 86.6334600604, 1.05397838605e-12, 112.119502661, -1.54412421455e-05, 20.2591320459, -8.46131459969e-05, 85.301726628, -0.00012039886601, 114.569902594, 5
1.86699662065, 7.79468347904e-14, 25.7687682424, -1.14986285397e-13, 101.803716644, 4.41254455846e-13, 132.101196895, -0.000247063643903, 22.6602443576, -0.0014866520376, 94.6701358895, -0.00214190087954, 126.79463721, 8.51054786838e-14, 21.7683325162, -1.55220767809e-14, 85.2886170523, 1.11138859656e-12, 110.579170721, 0.000247063643963, 23.5640960917, 0.00148665203923, 98.1608462627, 0.00214190087959, 131.177543616, 4
1.86734884425, 1.02923862511e-13, 23.3273551716, -4.6894655736e-13, 91.8166317796, 8.72569775997e-14, 119.273469635, 0.00238041009855, 28.2544005279, 0.0145689228822, 115.250656778, 0.0210550915256, 153.081008824, 8.3552381771e-14, 38.1550161219, -4.72773004716e-14, 155.410194368, 9.99556721546e-13, 202.813817565, -0.00238041009854, 28.3645030816, -0.0145689228804, 115.272954905, -0.0210550915256, 152.982368856, 3
1.88885286694, 1.01011289335e-13, 26.6152902199, -2.91634033091e-13, 103.027676019, 2.35016089169e-13, 133.510508383, 2.08883247048e-14, 32.259166541, 1.12442572071e-12, 130.643860525, 1.19922999853e-13, 173.031894895, 8.75187245801e-14, 36.3631050969, -3.82583781403e-14, 144.702184351, 1.08217596332e-12, 188.119241701, 6.72271331621e-15, 27.5026914514, 6.34809857197e-13, 113.359706418, -8.55588390672e-14, 151.548515773, 5
1.96872300682, 1.88068140296e-14, 16.2935118095, -7.89576054811e-14, 64.2344385929, 2.28803497096e-13, 83.4014430501, 0.000306220645135, 17.220793437, 0.00188974978913, 68.083869252, 0.00273719858628, 89.8047402091, 4.7343572596e-14, 22.1673095983, -1.32065578874e-14, 89.2272571311, 6.1833270744e-13, 116.249850968, -0.000306220645091, 17.0468694255, -0.00188974978821, 67.5541413142, -0.0027371985862, 89.1610654299, 2
1.88328903947, 1.12077581935e-13, 19.9057440641, -3.93306473506e-13, 78.6241986862, 2.0733898579e-13, 102.03077729, 0.00101195727587, 18.2182067287, 0.00617751507225, 77.2857885382, 0.00892646729503, 104.243348654, 9.4646654749e-14, 20.4633548002, -4.43869889719e-14, 80.4881885311, 1.16355459691e-12, 104.342147404, -0.00101195727584, 21.433424684, -0.00617751507033, 90.4447492219, -0.00892646729501, 120.98076504, 2
1.94716293512, 1.68398628375e-14, 21.257223108, -4.06134385382e-14, 83.7195566103, 2.85762524754e-13, 108.493441689, -0.0140308818725, 20.3858091761, -0.0855380670545, 86.6915620609, -0.123605974956, 116.700634606, 4.69172906544e-14, 21.0883184986, -5.62718852996e-15, 83.3867896321, 6.13838285757e-13, 108.135893119, 0.0140308818725, 21.7727348824, 0.0855380670554, 93.0909592853, 0.123605974957, 125.012149405, 5
1.95273496045, 4.13974694106e-15, 18.078426225, -3.89011249934e-14, 71.8794097301, 2.42125065737e-13, 93.3867448773, -3.26047666531e-06, 16.8669882704, 3.52805630957e-05, 69.7459959687, 6.76894446555e-05, 93.1328272421, 5.49538374361e-14, 17.8773096636, -1.52678596873e-14, 71.1472394733, 6.99671994961e-13, 92.502033455, 3.26047671964e-06, 16.936949337, -3.52805620465e-05, 70.2781103635, -6.76894445866e-05, 93.8637596161, 2
1.88860240469, 2.54994568266e-14, 11.124125972, -4.29383304868e-14, 44.6496604769, 2.09132529145e-13, 58.0807228765, 0.00247504752289, 11.9380478343, 0.0154462529965, 51.1001135731, 0.022428440063, 68.6129936793, 4.58670897256e-14, 12.6307743477, -1.07330355896e-14, 50.7145454052, 5.90198518473e-13, 65.9535139709, -0.00247504752285, 11.0773966286, -0.0154462529956, 47.3801390044, -0.022428440063, 63.8286502661, 2
1.93624144708, 2.22161087341e-14, 14.3706394327, -9.48458069824e-14, 57.4954693641, 2.91648672426e-13, 74.7935594423, 0.00147292302009, 13.5525922052, 0.00884064044713, 56.5249546827, 0.0127350688697, 75.5045903583, 5.78547569597e-14, 14.6117273449, -8.36211791978e-15, 58.4439540342, 7.29132146281e-13, 76.0151837552, -0.00147292302004, 13.5529536711, -0.00884064044607, 56.0193785597, -0.0127350688697, 74.7362377349, 2
1.83183433778, 1.25406424771e-13, 20.9291502292, -3.94193967086e-13, 84.1844202749, 2.27612464395e-13, 109.368058588, 0.00333623279902, 22.1918707866, 0.0188280174115, 98.8755039386, 0.0267495188906, 134.184775726, 9.81084066446e-14, 24.3940103646, -4.42780147702e-14, 100.414476011, 1.20491030632e-12, 131.041413364, -0.003336232799, 23.1389605388, -0.0188280174095, 102.438534025, -0.0267495188906, 138.612446078, 2
1.90026330607, 6.9266444432e-14, 24.619808321, -8.8995477654e-14, 95.526865508, 3.58693815391e-13, 123.795174492, 0.000113598378605, 27.9774114318, 0.000679468420369, 115.868855724, 0.000976168687404, 154.664466621, 7.46782150007e-14, 27.8651846139, -1.60449431519e-14, 109.786043004, 9.78658866909e-13, 142.592935219, -0.000113598378552, 24.2803476086, -0.000679468418906, 104.276742911, -0.000976168687356, 140.671254537, 4
1.891065501, 4.98675781907e-14, 14.3704389934, -1.13273325146e-13, 56.591407621, 3.47076829936e-13, 73.495240379, 0.000331813678995, 16.0713209478, 0.0019389779056, 66.0114911934, 0.00277745069708, 87.9934176501, 5.99205566768e-14, 19.0790294306, -9.92057074012e-15, 75.2095369041, 7.82974595906e-13, 97.5656234098, -0.000331813678944, 15.8170935527, -0.00193897790445, 64.7297326421, -0.00277745069702, 86.2962048276, 3
1.95125733836, -1.13745078929e-14, 20.2323940577, -1.4995946197e-13, 79.2351014804, 2.7357933769e-13, 102.774683452, -0.00267899022262, 21.4706324561, -0.0168111267756, 88.5255550635, -0.0244597129979, 118.267114803, 6.08848581752e-14, 25.1066270682, 1.49099312132e-14, 100.292423933, 7.74521794605e-13, 130.554886858, 0.00267899022269, 21.6139238453, 0.0168111267767, 89.3271941874, 0.024459712998, 119.306794652, 3
1.9554700725, 1.95755250228e-14, 23.5901306717, -5.06824757123e-14, 92.5455361855, 2.67640669908e-13, 119.95764609, 0.0136886132753, 22.8943466951, 0.0801902357547, 97.2168470218, 0.114851100828, 130.796533634, 5.27621118802e-14, 22.339696989, -1.2022285008e-14, 87.7387209096, 6.81145573936e-13, 113.921643795, -0.0136886132753, 23.0725689794, -0.0801902357537, 98.2396613193, -0.114851100828, 132.0891525, 2
